Wall time,Step,Value
1730258579.61119,132799,528.6893310546875
1730258596.7134824,133199,528.6973876953125
1730258609.4208994,133599,528.7023315429688
1730258622.2604928,133999,528.69482421875
1730258639.6606066,134399,528.68896484375
1730258652.565115,134799,528.6721801757812
1730258669.5774834,135199,528.6866455078125
1730258683.0355232,135599,528.7091674804688
1730258695.9581945,135999,528.6798095703125
1730258713.7638924,136399,528.712646484375
1730258726.7962062,136799,528.6981201171875
1730258743.899672,137199,528.698486328125
1730258757.7618406,137599,528.7195434570312
1730258770.8124843,137999,528.750244140625
1730258787.6466863,138399,528.7183227539062
1730258800.7087986,138799,528.738525390625
1730258818.6371362,139199,528.7332153320312
1730258832.2740343,139599,528.7384033203125
1730258845.6195862,139999,528.7388916015625
1730258863.7602913,140399,528.7257080078125
1730258878.1594565,140799,528.7468872070312
1730258895.7366736,141199,528.7420043945312
1730258909.2550771,141599,528.7098999023438
1730258922.9133587,141999,528.7355346679688
1730258941.5113268,142399,528.7192993164062
1730258955.0214727,142799,528.7327270507812
1730258973.4204292,143199,528.7254028320312
1730258986.941527,143599,528.7263793945312
1730259000.0325694,143999,528.7185668945312
1730259018.1323702,144399,528.711669921875
1730259032.3212814,144799,528.7288208007812
1730259050.0331438,145199,528.7308349609375
1730259064.3705714,145599,528.7146606445312
1730259078.4631803,145999,528.7379760742188
1730259096.6747835,146399,528.7310791015625
1730259110.311119,146799,528.729248046875
1730259128.9070911,147199,528.71435546875
1730259142.4873762,147599,528.7302856445312
1730259155.977585,147999,528.721435546875
1730259174.8115556,148399,528.7319946289062
1730259188.5506303,148799,528.7119140625
1730259206.3573127,149199,528.7357177734375
1730259220.1002822,149599,528.7086791992188
1730259234.0456758,149999,528.7000122070312
1730259251.0971603,150399,528.7139282226562
1730259264.042124,150799,528.6766357421875
1730259282.0292265,151199,528.6590576171875
1730259295.164738,151599,528.6602783203125
1730259308.093261,151999,528.6705322265625
1730259325.0085375,152399,528.6704711914062
1730259338.55558,152799,528.6729125976562
1730259356.5836225,153199,528.6793823242188
1730259369.7217405,153599,528.7127685546875
1730259382.7928622,153999,528.7243041992188
1730259399.662142,154399,528.7467041015625
1730259413.4828553,154799,528.7489013671875
1730259430.8842864,155199,528.7352905273438
1730259444.002765,155599,528.7224731445312
1730259456.9749582,155999,528.707275390625
1730259474.607074,156399,528.7039184570312
1730259488.17664,156799,528.6875
1730259505.036498,157199,528.68017578125
1730259517.9351418,157599,528.681884765625
1730259531.0577466,157999,528.6613159179688
1730259548.5949912,158399,528.6619262695312
1730259561.5594668,158799,528.65185546875
1730259578.6024475,159199,528.6333618164062
1730259592.7593157,159599,528.6429443359375
1730259605.6563103,159999,528.65478515625
1730259622.322015,160399,528.6553344726562
1730259635.2964654,160799,528.6785278320312
1730259653.185311,161199,528.6978759765625
1730259667.1921842,161599,528.6724853515625
1730259680.4710886,161999,528.6713256835938
1730259697.3080559,162399,528.6652221679688
1730259710.417647,162799,528.6627197265625
1730259728.1722014,163199,528.6676635742188
1730259741.362666,163599,528.6463012695312
1730259754.7056751,163999,528.6170043945312
1730259772.8408358,164399,528.6099243164062
