Wall time,Step,Value
1730237972.8744543,203599,697.2706298828125
1730237988.200126,203999,697.288818359375
1730238006.7056127,204399,696.8632202148438
1730238022.2507,204799,697.1253051757812
1730238040.8872497,205199,697.1082763671875
1730238055.7649713,205599,697.2632446289062
1730238071.060821,205999,696.8554077148438
1730238089.7968051,206399,696.5474853515625
1730238105.3387318,206799,696.7766723632812
1730238124.1671598,207199,696.840576171875
1730238139.3921444,207599,696.9224853515625
1730238154.377191,207999,699.002685546875
1730238173.1863606,208399,700.1090698242188
1730238188.8736634,208799,701.4204711914062
1730238207.7806277,209199,701.8156127929688
1730238222.8474727,209599,702.0007934570312
1730238237.9976337,209999,702.3348388671875
1730238256.6832738,210399,702.4913940429688
1730238272.614345,210799,702.4129638671875
1730238291.3491197,211199,703.0107421875
1730238307.437395,211599,702.9849853515625
1730238322.1430824,211999,703.061279296875
1730238340.6373296,212399,703.1282348632812
1730238356.175704,212799,702.9494018554688
1730238374.8341641,213199,702.8475341796875
1730238390.568938,213599,702.796875
1730238405.3017688,213999,702.6150512695312
1730238423.8871386,214399,702.262451171875
1730238439.4853787,214799,701.2357788085938
1730238458.1316614,215199,700.3016357421875
1730238473.267135,215599,700.3855590820312
1730238488.3492584,215999,700.6063842773438
1730238506.8415556,216399,700.3876953125
1730238522.2896955,216799,699.916748046875
1730238540.830776,217199,699.5244750976562
1730238555.6123507,217599,699.166748046875
1730238571.0535593,217999,699.2337036132812
1730238589.6073656,218399,698.9378051757812
1730238605.4339387,218799,698.8307495117188
1730238624.0273297,219199,698.639892578125
1730238638.7478306,219599,698.4230346679688
1730238654.4055934,219999,698.0030517578125
1730238673.501103,220399,697.6798095703125
1730238689.158554,220799,697.6200561523438
1730238708.0701733,221199,697.5520629882812
1730238723.8986628,221599,697.3626098632812
1730238738.5460014,221999,697.0960083007812
1730238757.1276424,222399,697.0029907226562
1730238775.6348126,222799,696.9446411132812
1730238797.507998,223199,696.8158569335938
1730238812.7442346,223599,696.6683349609375
1730238827.9507835,223999,696.7958374023438
1730238848.274394,224399,697.3521728515625
1730238863.7355099,224799,697.7728271484375
1730238884.4213102,225199,698.6099853515625
1730238899.3289602,225599,698.25244140625
1730238914.8616192,225999,698.341796875
1730238934.07608,226399,698.7841186523438
1730238949.0738974,226799,699.1182861328125
1730238970.6381893,227199,699.431396484375
1730238987.4811008,227599,699.4326171875
1730239003.3706553,227999,699.3251953125
1730239024.2884126,228399,699.5413818359375
1730239040.3120835,228799,699.533935546875
1730239061.94624,229199,699.1968383789062
1730239078.3731244,229599,699.34130859375
1730239095.0139418,229999,699.41552734375
1730239115.4588342,230399,699.6879272460938
1730239132.677514,230799,699.7312622070312
1730239153.5533903,231199,699.9421997070312
1730239169.620647,231599,700.0569458007812
1730239185.589953,231999,700.0755004882812
1730239206.2074456,232399,700.2129516601562
1730239222.0850978,232799,700.198974609375
1730239243.6307852,233199,700.4606323242188
